130,131,Knee Deep (feat. Jimmy Buffett),Toes,0.0102,0.5930232558139535,34.47809626825311
46,47,"('Bounce Back', 'Mask Off')",iSpy (feat. Lil Yachty),0.011,0.7746478873239435,21.75977211584111
19,20,"('HUMBLE.', 'iSpy (feat. Lil Yachty)')",Mask Off,0.0126,0.7000000000000001,21.472392638036816
36,37,"('Congratulations', 'Tunnel Vision')",XO TOUR Llif3,0.01,0.7246376811594203,21.18823629121112
20,21,"('HUMBLE.', 'Mask Off')",DNA.,0.0104,0.5098039215686274,21.06627775076973
59,60,"('Bank Account', 'Magnolia')",XO TOUR Llif3,0.0102,0.7183098591549296,21.003212255992093
157,158,Rolex,iSpy (feat. Lil Yachty),0.012,0.7317073170731707,20.553576322280076
12,13,"('HUMBLE.', 'Tunnel Vision')",XO TOUR Llif3,0.01,0.6944444444444445,20.30539311241066
149,150,rockstar,Bank Account,0.012,0.5128205128205128,20.189783969311527
44,45,"('Mask Off', 'iSpy (feat. Lil Yachty)')",Bounce Back,0.011,0.6043956043956044,20.146520146520146
37,38,"('Congratulations', 'XO TOUR Llif3')",Tunnel Vision,0.01,0.5319148936170213,19.996800511918092
33,34,"('Congratulations', 'goosebumps')",XO TOUR Llif3,0.0112,0.6746987951807228,19.72803494680476
0,1,"('HUMBLE.', 'goosebumps')",Mask Off,0.01,0.6410256410256411,19.663363221645433
67,68,"('Congratulations', 'iSpy (feat. Lil Yachty)')",Mask Off,0.0114,0.6404494382022472,19.645688288412494
74,75,"('Bounce Back', 'HUMBLE.')",Mask Off,0.0106,0.6385542168674698,19.587552664646317
21,22,"('DNA.', 'Mask Off')",HUMBLE.,0.0104,0.9122807017543859,19.576839093441755
65,66,"('Congratulations', 'Mask Off')",iSpy (feat. Lil Yachty),0.0114,0.6951219512195121,19.52589750616607
152,153,Rolex,Mask Off,0.0104,0.6341463414634145,19.452341762681428
8,9,"('Bad and Boujee (feat. Lil Uzi Vert)', 'Congratulations')",iSpy (feat. Lil Yachty),0.0102,0.6891891891891893,19.359246887336777
77,78,"('Bad and Boujee (feat. Lil Uzi Vert)', 'HUMBLE.')",Mask Off,0.0106,0.630952380952381,19.35436751387672
7,8,"('HUMBLE.', 'iSpy (feat. Lil Yachty)')",Bounce Back,0.0104,0.5777777777777778,19.259259259259263
41,42,"('Caroline', 'HUMBLE.')",iSpy (feat. Lil Yachty),0.0104,0.6842105263157895,19.2193968066233
26,27,"('HUMBLE.', 'Mask Off')",Tunnel Vision,0.0104,0.5098039215686274,19.165560961226596
15,16,"('HUMBLE.', 'goosebumps')",XO TOUR Llif3,0.0102,0.653846153846154,19.118308591992804
13,14,"('HUMBLE.', 'XO TOUR Llif3')",Tunnel Vision,0.01,0.505050505050505,18.986861092124247
55,56,"('HUMBLE.', 'XO TOUR Llif3')",Mask Off,0.0122,0.6161616161616161,18.900663072442214
34,35,"('Congratulations', 'XO TOUR Llif3')",goosebumps,0.0112,0.5957446808510638,18.734109460725275
62,63,"('DNA.', 'XO TOUR Llif3')",HUMBLE.,0.011,0.8593749999999999,18.441523605150213
47,48,"('Mask Off', 'XO TOUR Llif3')",iSpy (feat. Lil Yachty),0.0102,0.653846153846154,18.36646499567848
79,80,"('Congratulations', 'Mask Off')",XO TOUR Llif3,0.0102,0.6219512195121951,18.185708172871202
117,118,Magnolia,XO TOUR Llif3,0.014,0.6194690265486726,18.11312943124774
24,25,"('Bounce Back', 'HUMBLE.')",XO TOUR Llif3,0.0102,0.6144578313253013,17.96660325512577
134,135,Drowning (feat. Kodak Black),XO TOUR Llif3,0.0124,0.6078431372549019,17.773191147804148
124,125,Portland,Mask Off,0.0112,0.5773195876288659,17.709189804566442
6,7,"('Bounce Back', 'HUMBLE.')",iSpy (feat. Lil Yachty),0.0104,0.6265060240963856,17.598483822932177
54,55,"('HUMBLE.', 'Mask Off')",XO TOUR Llif3,0.0122,0.5980392156862745,17.48652677445247
23,24,"('Bounce Back', 'XO TOUR Llif3')",HUMBLE.,0.0102,0.8095238095238095,17.37175556918046
153,154,Wet Dreamz,No Role Modelz,0.0112,0.5833333333333334,17.361111111111114
17,18,"('HUMBLE.', 'Mask Off')",iSpy (feat. Lil Yachty),0.0126,0.6176470588235293,17.349636483807004
72,73,"('HUMBLE.', 'Mask Off')",Bounce Back,0.0106,0.5196078431372548,17.320261437908496
96,97,Bank Account,XO TOUR Llif3,0.015,0.5905511811023622,17.26757839480591
103,104,G.O.M.D.,No Role Modelz,0.0104,0.5777777777777778,17.1957671957672
25,26,"('HUMBLE.', 'XO TOUR Llif3')",Bounce Back,0.0102,0.5151515151515151,17.171717171717173
138,139,All Night (feat. Knox Fortune),No Problem (feat. Lil Wayne & 2 Chainz),0.0108,0.54,17.088607594936708
116,117,Butterfly Effect,XO TOUR Llif3,0.0126,0.5833333333333333,17.05653021442495
58,59,"('Congratulations', 'HUMBLE.')",Mask Off,0.0122,0.5545454545454546,17.010596765197995
137,138,Slippery (feat. Gucci Mane),XO TOUR Llif3,0.0138,0.5798319327731092,16.954150081085064
63,64,"('DNA.', 'HUMBLE.')",XO TOUR Llif3,0.011,0.5789473684210527,16.928285626346568
52,53,"('HUMBLE.', 'iSpy (feat. Lil Yachty)')",XO TOUR Llif3,0.0104,0.5777777777777778,16.894087069525668
88,89,DNA.,HUMBLE.,0.019,0.7851239669421488,16.848153797041817
22,23,"('DNA.', 'HUMBLE.')",Mask Off,0.0104,0.5473684210526316,16.790442363577657
53,54,"('Mask Off', 'XO TOUR Llif3')",HUMBLE.,0.0122,0.7820512820512822,16.782216353031806
50,51,"('XO TOUR Llif3', 'iSpy (feat. Lil Yachty)')",HUMBLE.,0.0104,0.7761194029850745,16.65492281083851
80,81,"('Congratulations', 'XO TOUR Llif3')",Mask Off,0.0102,0.5425531914893618,16.642735935256496
93,94,What Do You Mean?,Sorry,0.0142,0.5916666666666667,16.619850187265918
97,98,Portland,XO TOUR Llif3,0.011,0.5670103092783505,16.579248809308492
39,40,"('Congratulations', 'HUMBLE.')",XO TOUR Llif3,0.0124,0.5636363636363636,16.48059542796385
28,29,"('Mask Off', 'Tunnel Vision')",HUMBLE.,0.0104,0.7647058823529412,16.409997475385005
32,33,"('XO TOUR Llif3', 'goosebumps')",Congratulations,0.0112,0.717948717948718,16.39152324083831
48,49,"('Mask Off', 'iSpy (feat. Lil Yachty)')",XO TOUR Llif3,0.0102,0.5604395604395604,16.387121650279546
10,11,"('Congratulations', 'iSpy (feat. Lil Yachty)')",Bad and Boujee (feat. Lil Uzi Vert),0.0102,0.5730337078651686,16.37239165329053
3,4,"('Congratulations', 'HUMBLE.')",iSpy (feat. Lil Yachty),0.0128,0.5818181818181819,16.34320735444331
76,77,"('Bad and Boujee (feat. Lil Uzi Vert)', 'Mask Off')",HUMBLE.,0.0106,0.7571428571428571,16.247700797057018
2,3,"('HUMBLE.', 'iSpy (feat. Lil Yachty)')",Congratulations,0.0128,0.7111111111111112,16.23541349568747
85,86,Portland,goosebumps,0.01,0.5154639175257731,16.209557154898526
159,160,Swang,Mask Off,0.0112,0.5283018867924528,16.205579349461743
16,17,"('HUMBLE.', 'XO TOUR Llif3')",goosebumps,0.0102,0.5151515151515151,16.199733180865255
91,92,pick up the phone,goosebumps,0.0104,0.5148514851485149,16.19029827511053
29,30,"('HUMBLE.', 'goosebumps')",Congratulations,0.011,0.7051282051282051,16.09881746868048
98,99,Swang,goosebumps,0.0108,0.5094339622641509,16.01993592025632
73,74,"('Bounce Back', 'Mask Off')",HUMBLE.,0.0106,0.7464788732394366,16.018859940760443
57,58,"('Congratulations', 'Mask Off')",HUMBLE.,0.0122,0.7439024390243902,15.96357165288391
119,120,This Is What You Came For,Don't Let Me Down,0.0108,0.5094339622641509,15.919811320754716
35,36,"('Tunnel Vision', 'XO TOUR Llif3')",Congratulations,0.01,0.6944444444444445,15.854895991882296
151,152,Tunnel Vision,XO TOUR Llif3,0.0144,0.5413533834586466,15.829046299960426
146,147,Slippery (feat. Gucci Mane),Mask Off,0.0122,0.5126050420168067,15.724081043460329
107,108,Swang,XO TOUR Llif3,0.0114,0.5377358490566038,15.723270440251572
101,102,Butterfly Effect,goosebumps,0.0108,0.5,15.723270440251572
30,31,"('Congratulations', 'HUMBLE.')",goosebumps,0.011,0.5,15.723270440251572
141,142,Tunnel Vision,Mask Off,0.0136,0.5112781954887218,15.683380229715393
155,156,Mask Off,iSpy (feat. Lil Yachty),0.0182,0.5582822085889572,15.682084510925764
154,155,iSpy (feat. Lil Yachty),Mask Off,0.0182,0.5112359550561798,15.682084510925762
70,71,"('Bad and Boujee (feat. Lil Uzi Vert)', 'Congratulations')",HUMBLE.,0.0108,0.7297297297297297,15.659436260294628
1,2,"('Mask Off', 'goosebumps')",HUMBLE.,0.01,0.7246376811594203,15.550164831747216
136,137,rockstar,XO TOUR Llif3,0.0124,0.5299145299145299,15.49457689808567
89,90,DNA.,XO TOUR Llif3,0.0128,0.5289256198347108,15.465661398675753
4,5,"('Congratulations', 'iSpy (feat. Lil Yachty)')",HUMBLE.,0.0128,0.7191011235955057,15.431354583594542
5,6,"('Bounce Back', 'iSpy (feat. Lil Yachty)')",HUMBLE.,0.0104,0.7123287671232876,15.286025045564111
9,10,"('Bad and Boujee (feat. Lil Uzi Vert)', 'iSpy (feat. Lil Yachty)')",Congratulations,0.0102,0.6623376623376623,15.121864436932931
121,122,Love Yourself,Sorry,0.0126,0.5338983050847458,14.997143401256904
68,69,"('Bounce Back', 'Congratulations')",HUMBLE.,0.0102,0.6986301369863014,14.99206302545711
135,136,Too Good,One Dance,0.0132,0.6666666666666666,14.947683109118085
78,79,"('Mask Off', 'XO TOUR Llif3')",Congratulations,0.0102,0.653846153846154,14.927994380049178
11,12,"('Tunnel Vision', 'XO TOUR Llif3')",HUMBLE.,0.01,0.6944444444444445,14.902241297091084
86,87,Bounce Back,Bad and Boujee (feat. Lil Uzi Vert),0.0156,0.52,14.857142857142856
18,19,"('Mask Off', 'iSpy (feat. Lil Yachty)')",HUMBLE.,0.0126,0.6923076923076923,14.856388246946185
75,76,"('HUMBLE.', 'Mask Off')",Bad and Boujee (feat. Lil Uzi Vert),0.0106,0.5196078431372548,14.845938375350137
51,52,"('HUMBLE.', 'XO TOUR Llif3')",iSpy (feat. Lil Yachty),0.0104,0.5252525252525252,14.754284417205763
71,72,"('Bad and Boujee (feat. Lil Uzi Vert)', 'HUMBLE.')",Congratulations,0.0108,0.6428571428571429,14.67710371819961
43,44,"('HUMBLE.', 'iSpy (feat. Lil Yachty)')",Caroline,0.0104,0.5777777777777778,14.517029592406477
42,43,"('Caroline', 'iSpy (feat. Lil Yachty)')",HUMBLE.,0.0104,0.6753246753246752,14.491945822417922
105,106,Swang,iSpy (feat. Lil Yachty),0.0108,0.5094339622641509,14.309942760228958
66,67,"('Mask Off', 'iSpy (feat. Lil Yachty)')",Congratulations,0.0114,0.6263736263736264,14.30076772542526
38,39,"('HUMBLE.', 'XO TOUR Llif3')",Congratulations,0.0124,0.6262626262626262,14.298233476315668
31,32,"('Congratulations', 'goosebumps')",HUMBLE.,0.011,0.6626506024096385,14.219970008790524
40,41,"('Congratulations', 'XO TOUR Llif3')",HUMBLE.,0.0124,0.6595744680851063,14.153958542598847
14,15,"('XO TOUR Llif3', 'goosebumps')",HUMBLE.,0.0102,0.653846153846154,14.031033344338066
69,70,"('Bounce Back', 'HUMBLE.')",Congratulations,0.0102,0.6144578313253013,14.028717610166696
99,100,Rolex,Congratulations,0.01,0.6097560975609756,13.921372090433234
150,151,Chill Bill,Broccoli (feat. Lil Yachty),0.0126,0.5526315789473684,13.885215551441416
56,57,"('HUMBLE.', 'Mask Off')",Congratulations,0.0122,0.5980392156862745,13.65386337183275
90,91,Slippery (feat. Gucci Mane),Congratulations,0.014,0.5882352941176471,13.430029546065002
114,115,Mask Off,HUMBLE.,0.0204,0.6257668711656442,13.428473630164039
118,119,Slippery (feat. Gucci Mane),HUMBLE.,0.0148,0.6218487394957983,13.344393551411981
120,121,Controlla,One Dance,0.0118,0.59,13.228699551569505
147,148,LOYALTY. FEAT. RIHANNA.,HUMBLE.,0.0102,0.6071428571428572,13.028816676885347
84,85,Swang,Congratulations,0.012,0.5660377358490566,12.923235978288963
94,95,Portland,HUMBLE.,0.0116,0.5979381443298969,12.831290650856156
82,83,Chill Bill,Caroline,0.0114,0.5,12.562814070351758
104,105,XO TOUR Llif3,Congratulations,0.0188,0.5497076023391813,12.550401879889984
128,129,XO TOUR Llif3,HUMBLE.,0.0198,0.5789473684210527,12.42376327083804
122,123,Drowning (feat. Kodak Black),Congratulations,0.0108,0.5294117647058824,12.087026591458502
92,93,goosebumps,Congratulations,0.0166,0.5220125786163522,11.918095402199823
156,157,Pop Style,One Dance,0.0104,0.5306122448979592,11.897135535828681
158,159,Bounce Back,HUMBLE.,0.0166,0.5533333333333333,11.874105865522175
83,84,Tunnel Vision,Congratulations,0.0138,0.518796992481203,11.844680193634773
113,114,Butterfly Effect,Congratulations,0.0112,0.5185185185185185,11.838322340605446
148,149,Portland,Congratulations,0.01,0.5154639175257731,11.76858259191263
109,110,Tunnel Vision,HUMBLE.,0.0144,0.5413533834586466,11.617025396108295
95,96,Bank Account,HUMBLE.,0.0136,0.5354330708661417,11.489980061505186
108,109,Mask Off,Congratulations,0.0164,0.5030674846625768,11.485559010561115
100,101,iSpy (feat. Lil Yachty),Congratulations,0.0178,0.5,11.415525114155251
143,144,Magnolia,HUMBLE.,0.0118,0.5221238938053098,11.20437540354742
106,107,Drowning (feat. Kodak Black),HUMBLE.,0.0106,0.5196078431372548,11.150382899941091
125,126,iSpy (feat. Lil Yachty),HUMBLE.,0.018,0.5056179775280899,10.850171191589912
102,103,Congratulations,HUMBLE.,0.022,0.502283105022831,10.778607403923411
112,113,Swang,HUMBLE.,0.0106,0.5,10.729613733905579
142,143,Cold Water (feat. Justin Bieber & MØ),Closer,0.0174,0.6444444444444444,8.283347614967152
123,124,Starving,Closer,0.0126,0.6428571428571429,8.26294528094014
